|Year|Games|Num_Awards|Num_Nominated|Awarded|nominated|Won_Game_of_the_Year|Developer(s)|Publisher(s)|Engine|Platform(s)|Release|Genre(s)|Mode(s)|Series
4913|2008|World of Goo|1|1|Best Independent Game Fueld By Dew|Best Independent Game Fueld By Dew|0|2D Boy|2D BoyBrighter Minds Media[1][2] (retail, USA)Tomorrow Corporation (NS)Microsoft Game Studios[3] (GFWL)||WiiMicrosoft WindowsOS XLinuxiOSAndroidBlackBerry OSNintendo Switch|1|Puzzle|Single-player, multiplayer|
4914|2008|World of Warcraft: Wrath of the Lich King|0|0|0|0|0|Blizzard Entertainment|Blizzard Entertainment||Microsoft Windows, OS X|69|MMORPG|Multiplayer|Warcraft
4915|2008|World War One (video game)|0|0|0|0|0|AGEOD|Ascaron Entertainment||Microsoft Windows|69|Strategy|Single-player, multiplayer|
4916|2008|WorldShift|0|0|0|0|0|Black Sea Studios|EU: RTL GamesAU: n3vrf41l PublishingNA: Got Game Entertainment|Gamebryo|Microsoft Windows|30|Real-time strategy|Single-player, multiplayer|
4917|2008|Worms: A Space Oddity|0|0|0|0|0|Team17|THQ||Wii|18|Artillery, Strategy|Single-player, multiplayer|Worms
4918|2008|WSC Real 08: World Snooker Championship|0|0|0|0|0|Blade Interactive|Koch Media||Wii, Microsoft Windows, PlayStation 3, Xbox 360|24|Sports|Single-player, multiplayer|World Snooker Championship
4919|2008|WWE SmackDown vs. Raw 2009|0|0|0|0|0|Yuke'sTose (Nintendo DS)|THQ||Nintendo DS, PlayStation 2, PlayStation 3, PlayStation Portable, Wii, Xbox 360|1|Sports|Single player, multiplayer, multiplayer online|SmackDown vs. Raw
4920|2008|WWII Aces|0|0|0|0|0|Arcade Moon|Destineer||Wii|18|Flight simulation|Single-player, multiplayer|
4921|2008|X3: Terran Conflict|0|0|0|0|0|Egosoft|Deep SilverInteractive Gaming Software (US)|X3 Reality|Microsoft Windows, Mac OS X, Linux|24|Space trading and combat simulator|Single-player|X
4922|2008|Yamaha Supercross|0|0|0|0|0|Aurona Games,Coyote Console|NA: DSI GamesEU: Zoo Digital Publishing||Wii, Nintendo DS, PS2, Windows|9|Racing|Single-player, multiplayer|
4923|2008|Yin-Yang! X-Change Alternative 2|0|0|0|0|0||||Microsoft Windows|51|Eroge, Visual Novel|Single Player|X-Change series
4924|2008|Yo Frankie!|0|0|0|0|0|Blender Institute||Blender Game Engine and Crystal Space|Linux, macOS and Microsoft Windows|78|Platform|Single player|Big Buck Bunny
4925|2008|Yosuga no Sora|0|0|0|0|0|Sphere|||||ADV, Visual novel||
4926|2008|You Have to Burn the Rope|0|0|0|0|0|Kian Bashiri|||Adobe Flash|24|Platform game|Single-player|
4927|2008|You're in the Movies|0|0|0|0|0|Zoë Mode|Codemasters||Xbox 360|18|Party|1-player, multiplayer|
4928|2008|YoWorld|0|0|0|0|0||||PHP and Smartfox Server|30|Virtual world|Single-player with multiplayer interaction|
4929|2008|Yummy Yummy Cooking Jam|0|0|0|0|0||||Wii (WiiWare)Nintendo DSi (DSiWare), PlayStation Portable|51|Action|Single-player, Multiplayer|
4930|2008|Zak McKracken: Between Time and Space|0|0|0|0|0|Artificial Hair Bros.|Artificial Hair Bros.|Visionaire Adventure Game Engine|Windows (2008)OS X, Linux (2015)|24|Point-and-click adventure|Single-player|
4931|2008|Zatikon|0|0|0|0|0||Chronic Logic||Windows, Mac, Linux|2008|Turn-based Tactics|Single-player, Two-player, Four-player|
4932|2008|Zen Pinball|0|0|0|0|0|Zen Studios|Sony Computer Entertainment (PSN), Zen Studios||PlayStation 3, iOS, Nintendo 3DS, Android|1|Pinball|Single-player, multiplayer|
4933|2008|Zenonia|0|0|0|0|0||Gamevil||iOS, Android, Windows Mobile, DSiWare, Bada, PlayStation Portable, Zeebo|18|Action role-playing game|Single-player|
4934|2008|Zoo Tycoon 2 DS|0|0|0|0|0|Altron Corporation[1]|THQ||Nintendo DS|9|Business simulation game||Zoo Tycoon
4935|2008|Zubo|0|0|0|0|0|EA Bright Light|Electronic Arts||Nintendo DS|1|Rhythm, action|Single-player|
4936|2008|Zwei: The Ilvard Insurrection|0|0|0|0|0|Nihon Falcom|Nihon FalcomWW: Xseed Games||Microsoft Windows|51|Action role-playing game|Single-player|
4937|2009|0 Day Attack on Earth|0|0|0|0|0|Gulti|Square Enix||Xbox 360 (XBLA)December 23, 2009||Action game|Single-player, multiplayer|
4938|2009|0-D Beat Drop|0|0|0|0|0|Cyclone Zero  JAMSWORKS|Aksys GamesArc System Works||Xbox 360 (XBLA)November 11, 2009[1]||Puzzle gameRhythm game|Single-player, multiplayer|
4939|2009|1 vs. 100 (2009 video game)|0|0|0|0|0|Microsoft Game Studios|Microsoft Game Studios||Xbox 360 (Primetime)|69|Game show|Multiplayer|
4940|2009|2XL ATV Offroad|0|0|0|0|0||||iOS|61|Racing game|Single-player|
4941|2009|2XL Fleet Defense|0|0|0|0|0|2XL Games|||iOS|78|Action|Single-player|
4942|2009|2XL Supercross|0|0|0|0|0|2XL Games|||iOS, Android|24|Racing game|Single-player|
4943|2009|3-2-1, Rattle Battle!|0|0|0|0|0|Tecmo|Tecmo Koei Games||WiiWare|18|Action (minigame compilation)|Single-player|
4944|2009|3D Brick Breaker Revolution|0|0|0|0|0||Digital Chocolate||iOS, Windows Phone 7|iOS – iPhone:original paid – 2/27/2009original free – 3/27/2009Windows Phone 7 - 12/1/2010||Single-player|
4945|2009|3D Dot Game Heroes|0|0|0|0|0|Silicon Studio|JP: FromSoftwareNA: Atlus USAEU: SouthPeak Games||PlayStation 3|30|Action role-playing|Single-player|
4946|2009|3D Rollercoaster Rush|0|0|0|0|0|Sumea[1]|Digital Chocolate[1]||iOS, Android|34|||
4947|2009|5 Spots Party|0|0|0|0|0|Cosmonaut Games|Cosmonaut Games||WiiWare|39|Puzzle|Single-player, multiplayer|
4948|2009|7th Dragon|0|0|0|0|0|Imageepoch|Sega||Nintendo DS|18|Role-playing|Single-player|
4949|2009|50 Cent: Blood on the Sand|0|0|0|0|0|Swordfish Studios|THQ|Unreal Engine 3|PlayStation 3, Xbox 360|9|Third-person shooter|Single-player, multiplayer|
4950|2009|101-in-1 Party Megamix|0|0|0|0|0|Nordcurrent|Atlus (US)Nordcurrent (EU)||Wii, PlayStation Portable, Nintendo DS|61|Party|Single player  Multiplayer|
4951|2009|AaAaAA!!! – A Reckless Disregard for Gravity|0|0|0|0|0|Dejobaan Games|Dejobaan Games||iOSMicrosoft WindowsOnLive|51|Simulation|Single-player|
4952|2009|Academy of Champions: Soccer|0|0|0|0|0|Ubisoft Vancouver|Ubisoft||Wii|51|Sports|Single-player|
4953|2009|Ace Attorney Investigations: Miles Edgeworth|0|0|0|0|0|Capcom|Capcom||Nintendo DSiOSAndroid|9|Adventure|Single-player|Ace Attorney
4954|2009|Ace Combat Xi: Skies of Incursion|0|0|0|0|0|Namco Bandai|Namco Bandai||iOS|78|Combat flight|Single-player|Ace Combat
4955|2009|Active Life: Extreme Challenge|0|0|0|0|0|Bandai Namco Games|Bandai Namco Games||Wii|44|||Active Life
4956|2009|Adam's Venture|0|0|0|0|0|Vertigo Digital Entertainment|Soedesco|Unreal Engine 3  Unity 5 (Origins)|Microsoft WindowsPlayStation 3PlayStation 4Xbox One|Episode 1: 2009  Episode 2: 2011  Episode 3: 2012  Chronicles: 2014  Origins: 2016|Adventure|Single-player|
4957|2009|Adventure Island: The Beginning|0|0|0|0|0|Hudson Soft|Hudson Soft||WiiWare|24|Platform game|Single-player, multiplayer|
4958|2009|AFL Challenge|0|0|0|0|0|Wicked Witch Software[1]|Tru Blu EntertainmentSony Computer Entertainment||PlayStation Portable, PlayStation Network|18|Sports|Single-player|AFL
4959|2009|AFL Mascot Manor (video game)|0|0|0|0|0|Wicked Witch Software|Tru Blu Entertainment||Nintendo DS|39|Adventure Platform|Single-player  Multiplayer|AFL
4960|2009|Afro Samurai (video game)|0|0|0|0|0|Namco Bandai Games|Namco Bandai Games [a]||PlayStation 3, Xbox 360|1|Action, hack and slash|Single-player|
4961|2009|Again (video game)|0|0|0|0|0|Cing|Tecmo||Nintendo DS|24|Adventure|Single-player|
4962|2009|Agatha Christie: The ABC Murders (2009 video game)|0|0|0|0|0|AWE Games/Black Lantern Studios|DreamCatcher Interactive|Unity|Nintendo DS|69|||
4963|2009|Age of Paladins (video game)|0|0|0|0|0|Modern Industry Center|Ras Games|||2008|Historical/Adventure||
4964|2009|Age of Pirates 2: City of Abandoned Ships|0|0|0|0|0|Akella|Playlogic|Storm Engine 2.8|Microsoft Windows|30|Role-playing video game|Single-player|Age of Pirates series
4965|2009|AI War: Fleet Command|0|0|0|0|0||Arcen Games|Unity|Microsoft Windows, Mac OS X, Linux|34|Real-time Strategy|Single-player, multiplayer|
4966|2009|AIKA Online|0|0|0|0|0|| HanbitSoft   T3 Fun   Ongame|Gemscool(Self-Development)|Microsoft Windows|2009|MMORPG|Multiplayer|EPIC:I TrisaghionEPIC:II HestiaEPIC:III Dispheron Warfare
4967|2009|Air Conflicts: Aces of World War II|0|0|0|0|0|Cowboy Rodeo|Graffiti Entertainment||PlayStation Portable|24|Flight simulator|Single-player, multiplayer|
4968|2009|Crash Time III|0|0|0|0|0|Synetic|EU: RTL PlaytainmentNA: Zoo Games|Unreal Engine 3|Microsoft Windows, Xbox 360|69|Racing||
4969|2009|Alice in the Country of Hearts|0|0|0|0|0|Quin Rose|||||Adventure, Otome game, Visual novel||
4970|2009|Alien Breed Evolution|0|0|0|0|0|Team17|Team17|Unreal Engine 3[1]|Microsoft WindowsPlayStation 3Xbox 360|34|Isometric shooter, survival horror|Single-player, multiplayer|Alien Breed
4971|2009|Alive 4-Ever|0|0|0|0|0|Meridian Digital Entertainment|||iOS|44|||
4972|2009|Altitude (video game)|0|0|0|0|0|Erik Measure, Karl Sabo|Nimbly Games|Java|Windows, Mac OS X, Linux|30|Action|Single-player, Multiplayer|
4973|2009|Amagami|0|0|0|0|0|Kadokawa Shoten|||||Dating sim, Mahjong game||
4974|2009|And Yet It Moves|0|0|0|0|0|Broken Rules|Broken Rules|Torque|Microsoft Windows, Mac OS X, Linux, Wii, iOS|1|Platform, puzzle|Single-player|
4975|2009|Angels Fall First: Planetstorm|0|0|0|0|0|Strangely Interactive||Unreal Engine 3|Microsoft Windows||First-person shooter|Single-player, multiplayer|
4976|2009|Angry Birds (video game)|0|0|0|0|0|Rovio Entertainment|ChillingoRovio Entertainment|SDL,[1] Box2D|"
Platforms
iOSMaemoMeeGoHP webOSAndroidSymbian^3Series 40Nintendo 3DS (AB Trilogy)PlayStation Store (PSP/PS3/PSVita/AB Trilogy)Xbox 360/Xbox One (AB Trilogy)Windows (discontinued)WebGLWindows Phone (discontinued)Google PlusGoogle Chrome (Chrome Web Store)BlackBerry Tablet OSBadaFacebook (Flash)Mac OS XRokuSamsung Smart TVWii (AB Trilogy)Wii U (AB Trilogy)HTML5BlackBerry 10[2]
"|34|Puzzle, casual, strategy shooter|Single-player|Angry Birds
4977|2009|Anno 1404|0|0|0|0|0|Related Designs Blue Byte|Ubisoft||Microsoft Windows|34|City-building, business simulation, real-time strategy|Single-player, multiplayer|Anno
4978|2009|Anno: Create A New World|0|0|0|0|0|Keen Games[1][2]Kaiko|Ubisoft||Nintendo DS, Wii|30|City-building, Real-time strategy|Single-player|Anno
4979|2009|Another Code: R – A Journey into Lost Memories|0|0|0|0|0|Cing|Nintendo||Wii|9|Point-and-click adventure|Single-player|
4980|2009|Ant Nation|0|0|0|0|0|Konami, Kou You Sha, Art Co., Ltd|Konami||Wii (WiiWare), Nintendo DS|34|Real time strategy|Single-player|
4981|2009|Aqua Moto Racing|0|0|0|0|0|Resolution Interactive|Resolution Interactive||iOS Wii U|18|Racing|Single-player|
4982|2009|Arc Rise Fantasia|0|0|0|0|0|ImageepochMarvelous Entertainment|JP: Marvelous EntertainmentNA: Ignition Entertainment||Wii|34|Role-playing video game|Single-player|
4983|2009|Arcade Hoops Basketball|0|0|0|0|0|Skyworks Interactive|Skyworks Interactive||iOS, Nintendo DS (DSi via DSiWare)|24|Sports, arcade|Single-player|
4984|2009|Arcana Heart 3|0|0|0|0|0|Examu|Examu (arcade)Arc System Works (console, PC)NA: Aksys Games EU: NIS America (Love Max!!!!! version)||ArcadePlayStation 3Xbox 360|1|2D Versus fighting|Up to 2 players simultaneously|Arcana Heart
4985|2009|Archibald's Adventures|0|0|0|0|0|Rake In Grass|||iOS, Windows, Mac OS, Palm OS, PlayStation Portable, PS3|2009|Action puzzle game||
4986|2009|Arkanoid Live!|0|0|0|0|0|TaitoFIL (Thomson)NovaLogic (IBM PC)|TaitoRomstarFIL (Thomson)||Arcade, Amstrad CPC, MS-DOS, Apple II, Apple IIGS, Atari 8-bit, Atari ST, BBC Micro, TRS-80 Color Computer, Commodore 64, IBM PC, Macintosh, MSX, NES, Thomson MO5 / TO7, ZX Spectrum|1986: Arcade|Breakout|Single-player2 player alternating|
4987|2009|Arkanoid Plus!|0|0|0|0|0|Taito|Taito||Wii|51|Breakout|Single-player, 2 player alternating|
4988|2009|ARMA 2|0|0|0|0|0|Bohemia Interactive|Bohemia Interactive|Real Virtuality 3|Microsoft Windows|34|First-person shooter, tactical shooter|Single-player, multiplayer|ARMA
4989|2009|Armada 2526|0|0|0|0|0|Ntronium Games|Tri Synergy  Iceberg Interactive||Microsoft WindowsCloud (OnLive)|69|4X||
4990|2009|Art Academy (video game)|0|0|0|0|0|Headstrong GamesNintendo SPD|Nintendo||Nintendo DS, DSiWare, Nintendo 3DS, Wii U|1|Art training game (edutainment video game)|Single-player|Art Academy
4991|2009|Art of Murder: Cards of Destiny|0|0|0|0|0|City Interactive|City Interactive||Windows|9|Adventure|Single-player|Art of Murder
4992|2009|Ashes Cricket 2009|0|0|0|0|0||Codemasters (UK), Namco Bandai Partners (AUS)[1]||PlayStation 3, Wii, Microsoft Windows, Xbox 360|44|Sports, Cricket|Single-player, Multi player|
4993|2009|Asphalt 5|0|0|0|0|0|Gameloft Bucharest|Gameloft||iOS, Palm Pre(WebOS), Android, Symbian^3, Bada, Windows Phone 7|1|Racing|Single-player, online multiplayer|Asphalt
4994|2009|Assassin's Creed II|1|3|Best Action Adventure Game|['Game of the Year', 'Best Action Adventure Game', 'Best Original Score']|0|Ubisoft Montreal|Ubisoft|Anvil|PlayStation 3Xbox 360Microsoft WindowsMac OS XPlayStation 4Xbox One|1|Action-adventure, stealth|Single-player|Assassin's Creed
4995|2009|Assassin's Creed II: Discovery|0|0|0|0|0|Griptonite Games|Ubisoft|HYBRID Engine 2.5|Nintendo DS, iOS|1||Single player|Assassin's Creed
4996|2009|Assassin's Creed: Bloodlines|0|0|0|0|0|Ubisoft Montreal  Griptonite Games|Ubisoft||PlayStation Portable|69|Action-adventure, stealth|Single-player|Assassin's Creed
4997|2009|Astro Boy: The Video Game|0|0|0|0|0|High Voltage SoftwareArt Co., Ltd (DS)|D3 Publisher|Quantum3[1]|PlayStation Portable, Nintendo DS, PlayStation 2, Wii|9|Action platform|Single-player, multiplayer|
4998|2009|Atelier Annie: Alchemists of Sera Island|0|0|0|0|0|Amazing[1]|JP: Gust Co. Ltd.NA: NIS America||Nintendo DS|18|Role-playing simulation game|Single-player|Atelier
4999|2009|Atelier Rorona: The Alchemist of Arland|0|0|0|0|0|Gust Co. Ltd.|JP: Gust Co. Ltd.NA: NIS AmericaEU: NIS AmericaAU: NIS America|PhyreEngine|PlayStation 3, PlayStation Vita, Nintendo 3DS, Nintendo Switch, PlayStation 4, Microsoft Windows|34|Role-playing|Single-player|Atelier
5000|2009|Axel & Pixel|0|0|0|0|0|Silver Wish Games|2K Play||Xbox 360Microsoft Windows|61|Graphic adventure, art game|Single-player|
5001|2009|Aztaka|0|0|0|0|0||Citérémis||Microsoft Windows & OS X|30|Action role-playing game, Metroidvania|Single-player|
5002|2009|Babel Rising|0|0|0|0|0|Mondo Productions|Ubisoft||iPhone, iPod, iPad, PlayStation Network, Xbox Live Arcade, Android, Windows Phone 7, Windows Phone 8, Microsoft Windows, macOS, WiiWare|1|Tower defense|Single-player|
5003|2009|Bad Rats|0|0|0|0|0|Invent4 Entertainment|Invent4 Entertainment||Microsoft Windows|39|Puzzle|Single-player|
5004|2009|Bakugan Battle Brawlers (video game)|0|0|0|0|0|NOW Production|Activision||PlayStation 3Xbox 360WiiPlayStation 2Nintendo DS|61|Action|single-player multi-player|
5005|2009|Baldr Sky|0|0|0|0|0|Giga|Giga||Windows|18|Eroge, Science Fiction|Single-player|Baldrhead
5006|2009|Ball Fighter|1|0|Best Fighting Game|0|0|Teyon|Teyon||Nintendo DSi (DSiWare)|39|Puzzle|Single-player, Multiplayer|
5007|2009|Band Hero|0|0|0|0|0|Neversoft[a]Vicarious Visions (DS & Wii)|Activision||Nintendo DS, PlayStation 2, PlayStation 3, Wii, Xbox 360|69|Music, Rhythm|Single-player, multiplayer|Guitar Hero
5008|2009|Bass Pro Shops: The Strike|0|0|0|0|0||XS Games/Psyclone||Wii, Windows, Xbox 360|61|||
5009|2009|Batman: Arkham Asylum|1|4|Studio of the Year|['Game of the Year', 'Best Xbox 360 Game', 'Best Action Adventure Game', 'Best Graphics']|0|Rocksteady Studios|Eidos InteractiveWarner Bros. Interactive Entertainment|Unreal Engine 3|PlayStation 3Xbox 360Microsoft WindowsMac OS XPlayStation 4Xbox One|44|Action-adventure|Single-player|Batman: Arkham
5010|2009|Battle Poker|0|0|0|0|0||Left Field Productions||Wii (WiiWare), PlayStation Portable|39|Puzzle|Single-player, Multi-player|
5011|2009|Battle Tanks|0|0|0|0|0|Gameloft|Gameloft||PlayStation 3|51|Multidirectional shooter|Single-player, multiplayer|
5012|2009|Battlefield 1943|0|1|0|Best Downloadable Game|0|EA DICE|Electronic Arts|Frostbite 1.5[1][2][3]|Xbox 360PlayStation 3|39|First-person shooter|Multiplayer|Battlefield
5013|2009|Battlefield Heroes|0|0|0|0|0|EA DICEEasy Studios|Electronic ArtsEU: Aeria Games||Microsoft Windows|34|Third-person shooter|Multiplayer|Battlefield
5014|2009|BattleForge|0|0|0|0|0|EA Phenomic|Electronic Arts||Microsoft Windows|18|Real-time strategy|Multiplayer|
5015|2009|Battlestations: Pacific|0|0|0|0|0|Eidos Hungary(PC and Xbox 360)Robosoft Technologies (Mac OS X) Eidos Shanghai|Eidos Interactive(PC and Xbox 360)Feral Interactive (Mac OS X)||Xbox 360, Microsoft Windows, Mac OS X|30|Action, real-time tactics|Single-player, multiplayer|Battlestations
5016|2009|Battleswarm: Field of Honor|0|0|0|0|0||||Microsoft Windows|44|FPS/RTS|Multiplayer|
5017|2009|Bayonetta|0|0|0|0|0|PlatinumGames[a]|Sega (PS3, 360, PC)Nintendo (Wii U, Switch)||PlayStation 3, Xbox 360, Wii U, Microsoft Windows, Nintendo Switch|1|Action, hack and slash|Single-player|
5018|2009|Beat It!|0|0|0|0|0||||iOS, Android|69|Rhythm game|Single-player|
5019|2009|Beaterator|0|0|0|0|0|Rockstar Leeds|Rockstar Games||PlayStation Portable, iOS|51|Music, puzzle|Single-player|
5020|2009|The Beatles: Rock Band|1|2|Best Music Game|['Best Music Game', 'Best Soundtrack']|0|Harmonix (PS3/Xbox 360)Pi Studios (Wii)|MTV Games||PlayStation 3, Wii, Xbox 360|51|Rhythm game|Single-player, multiplayer|Rock Band
5021|2009|Beatmania IIDX 17: Sirius|0|0|0|0|0|Konami Computer Entertainment Tokyo|Konami Computer Entertainment Tokyo||Arcade|61|Music|Single-player & Multiplayer|Beatmania IIDX, Bemani
5022|2009|Ben 10 Alien Force: Vilgax Attacks|0|0|0|0|0|Papaya Studio (Xbox 360, Wii, PS2, PSP), 1st Playable Productions (DS)|D3 Publisher||Nintendo DS, PlayStation 2, PlayStation Portable, Wii, Xbox 360|9|Action|Single-player|Ben 10
5023|2009|Big Bang Mini|0|0|0|0|0|Arkedo Studio|SouthPeak Games||Nintendo DS|1|Action|Single-player, Multiplayer|
5024|2009|Big Brain Wolf|0|0|0|0|0|Frima Studio|Frima Studio||Mac OS X, Windows|69|Adventure game, puzzle game|Single-player|
5025|2009|The Bigs 2|0|0|0|0|0|Blue Castle Games|2K Sports||Xbox 360PlayStation 3PlayStation 2WiiPlayStation PortableNintendo DS|39|Sportsbaseball||The Bigs
5026|2009|Bionic Commando (2009 video game)|0|0|0|0|0|Grin|Capcom|Diesel engine|PlayStation 3, Xbox 360, Microsoft Windows|30|Action-adventure[1]Third person shooter[2]|Single-player, multiplayer|Bionic Commando
5027|2009|Birthday Party Bash|0|0|0|0|0|Cat Daddy Games|2K Play||Wii|39|Party||
5028|2009|Bit Boy!!|0|0|0|0|0|Bplus|NA: BplusEU: BplusJP: Marvelous Entertainment||Wii (WiiWare)|18|Action|Single-player|
5029|2009|Bit.Trip Beat|0|0|0|0|0|Gaijin Games|Aksys Games (Wii & 3DS, North America and Europe)Arc System Works (Wii & 3DS, Japan)Gaijin Games (PC, Android)Namco Bandai (iOS)||Wii, iOS, Windows, Mac OS X, Nintendo 3DS, Android, Linux|18|Action, Music|Single-player, multiplayer|Bit.Trip
5030|2009|Bit.Trip Core|0|0|0|0|0|Gaijin Games|"Aksys Games (WiiWare)
Gaijin Games (PC)"||Wii, Nintendo 3DS, Windows, OS X|18|Action, Music|Single-player, Multiplayer|Bit.Trip
5031|2009|Bit.Trip Void|0|0|0|0|0|Gaijin Games|"Aksys Games (WiiWare)
Gaijin Games (PC)"||Wii, Nintendo 3DS, Windows, Mac OS X|1|Bullet hell, Rhythm|Single-player, Multiplayer|Bit.Trip
5032|2009|Black College Football: BCFX: The Xperience|0|0|0|0|0|Nerjyzed Entertainment|Aspyr Media|Unreal Engine 3|Xbox 360,  Microsoft Windows|51|Sports video game|Single player, multiplayer|
5033|2009|Black Sigil: Blade of the Exiled|0|0|0|0|0|Studio Archcraft|Graffiti Entertainment||Nintendo DS|34|Role-playing|Single-player|
5034|2009|Blackwell (series)|0|0|0|0|0|Wadjet Eye Games|Wadjet Eye Games||Microsoft Windows, OS X, Linux, iOS, Android||Graphic adventure||
5035|2009|BlazBlue: Continuum Shift|0|0|0|0|0|Arc System Works|JP: Arc System WorksNA: Aksys GamesEU: Arc System Works UK||ArcadePlayStation 3Xbox 360Windows|39|Fighting game|Single-player, multiplayer|BlazBlue
5036|2009|Bleach DS 4th: Flame Bringer|0|0|0|0|0|Dimps|Sega||Nintendo DS|44|Side-scrolling, platformer|Single-player|
5037|2009|Blood Bowl (2009 video game)|0|0|0|0|0|Cyanide|Focus Home Interactive||Microsoft Windows, Xbox 360, PlayStation Portable, Nintendo DS, iOS|1|Sports, real-time strategy, turn-based strategy|Single-player, multiplayer|Warhammer Fantasy
5038|2009|Blood of Bahamut|0|0|0|0|0|Think & Feel[1]|Square Enix||Nintendo DS|44|Action role-playing|Single-player, multiplayer[2]|
5039|2009|Bloody Fun Day|0|0|0|0|0||Kongregate|Adobe Flash ||18|Puzzle|Single player|
5040|2009|Blue Defense|0|0|0|0|0||||iOS|1|||
5041|2009|Blue Dragon: Awakened Shadow|0|0|0|0|0|Mistwalkertri-CrescendoNamco[1]|JP/EU: Namco Bandai GamesNA: D3 Publisher[2]||Nintendo DS|30|Role-playing|Single-player, multiplayer|
